788a5cdaeb224eea273cabd38282b332;	b2768481d31a542a7b6cf6e0974f51c9;	https://www.validate-account.com/paypal/	https://www.paypal.com/us/signin	paypal
9bbfcb9ec0208634b129877b23d524ce;	489e387b47fcee4bcf9f506dac6edb52;	https://paypal-limited54655.myvnc.com/signin/	https://www.paypal.com/us/signin	paypal
53bbcf3ddc323c3601830ebdf16c2328;	b2768481d31a542a7b6cf6e0974f51c9;	http://acces-univ.com/Den.php?url=/ls/Paypal.com/?i=31239&i=31239	https://www.paypal.com/us/signin	paypal
d559de5c8122dead4b3e81a2e06a4b9c;	489e387b47fcee4bcf9f506dac6edb52;	https://www.validate-account.com/paypal/	https://www.paypal.com/us/signin	paypal
015b6cc46e11bec4176cb20429be0b43;	b2768481d31a542a7b6cf6e0974f51c9;	https://www.paypal-transfertcompte.com/b/	https://www.paypal.com/us/signin	paypal
51f7f6630e0d24e63a0241900f5a00d1;	daecce0ab0f13cbb8bbb9dd8a6d71c3a;	http://moswud.tk/indexg.php/	https://accounts.google.com/signin/	google
faf267d071d20c5869eb4ea9caa1d983;	daecce0ab0f13cbb8bbb9dd8a6d71c3a;	https://www.drivepicturesgoogle.ga/	    https://accounts.google.com/signin/	google
51f7f6630e0d24e63a0241900f5a00d1;	daecce0ab0f13cbb8bbb9dd8a6d71c3a;	http://u913190580.hostingerapp.com/googlephotoalbum/accounts.gmail.php#identifier/	https://accounts.google.com/signin/	google
faf267d071d20c5869eb4ea9caa1d983;	daecce0ab0f13cbb8bbb9dd8a6d71c3a;	https://accounts.google.signin.androidonlineapps.com/ServiceLogin	https://accounts.google.com/signin/	google
faf267d071d20c5869eb4ea9caa1d983;	daecce0ab0f13cbb8bbb9dd8a6d71c3a;	https://goo-gle-2001.000webhostapp.com/Google_en/Email/#identifier	https://accounts.google.com/signin/	google
166b4fd2a4eaf0c25adb8c5f177228e0;	688b436eb78dda4fddbe73b4c18b74a1;	https://www.facebook.com.ru/index.html/	    https://www.facebook.com	facebook
6c7e3373d125e4cca9bd41f02ad56b10;	688b436eb78dda4fddbe73b4c18b74a1;	https://facebookphotosl.webcindario.com/	https://www.facebook.com	facebook
5c34faf5c3eae52574ac50447e4441c5;	688b436eb78dda4fddbe73b4c18b74a1;	http://facebook.treadwell-law.com/?id=zyqyut	https://www.facebook.com	facebook
166b4fd2a4eaf0c25adb8c5f177228e0;	688b436eb78dda4fddbe73b4c18b74a1;	https://ms-support-hqseb.xyz/facebook_fr/iehfk/?cid=	https://www.facebook.com	facebook
4de855b8d2acb2ce996db9d3b4683030;	688b436eb78dda4fddbe73b4c18b74a1;	https://facebookssecure.blogspot.com/Facebook-Video-195.74.76.194#0.13639578391935703	https://www.facebook.com	facebook
cd9186c3356025ca1bbb1ad7c16207e2;	59277a971566b78c74a0888ff96ba022;	https://office365v.online/microsoft/i365/index.htm/	    https://login.microsoftonline.us/common/oauth2/authorize?resource=https%3a%2f%2fmanagement.core.usgovcloudapi.net%2f&response_mode=form_post&response_type=code+id_token&scope=user_impersonation+openid&state=OpenIdConnect.AuthenticationProperties%3dQqcMMHB8f4OTKyneGyAjpudV6rvjSc2EFYewfXQojmtxX-EYZF2RfZSg9xQUBcrpcQwvyd1gHMhhe8XFz8qAPTttZeKdHXwgF_oY0Iv2cvfRCVfRpWM3RaGxDUwjtyvlLIV2lncp5mQtvxweZGUOFBXhSRubFsqCX4Hf-IbwFccJh45cFaXZw0tfQU1lo__4-ZejBYEeWS-9Ok1EchENUqJHp8PWozT7wOcjYWYuxzU&nonce=636887991478946200.Yjg5NzFkMjYtNWIzMy00NTI2LTk0MzctODVlNzgyN2FjMDJjMGFlZGFlNzItYmFmNy00ZjE1LTkxOTktNGM5MDY5NTE5MDU2&client_id=c836cbdb-7a5b-44cc-a54f-564b4b486fc6&redirect_uri=https%3a%2f%2fportal.azure.us%2fsignin%2findex%2f&site_id=501430&msafed=0&client-request-id=77b95273-3064-4202-bd5b-b763136efbac&x-client-SKU=ID_NET&x-client-ver=1.0.40306.1554	microsoft
cd9186c3356025ca1bbb1ad7c16207e2;	59277a971566b78c74a0888ff96ba022;	https://phonedog.us/microsoft/      https://login.microsoftonline.us/common/oauth2/authorize?resource=https%3a%2f%2fmanagement.core.usgovcloudapi.net%2f&response_mode=form_post&response_type=code+id_token&scope=user_impersonation+openid&state=OpenIdConnect.AuthenticationProperties%3dp_cVGwNQNItfwsM2csdSufbpEVRVqs5iEp_85c9XhISOD0O-XkvyZCjVk12Ar43mFyI6qHSyLslclWHGwLQye4pgHhJ70Jvaxj2W1wgzBqsRHxes-3D4PdsNAUs14G85wL2qi0d2eY2cpQ1ohgYNNs8sDPCUco7_iYqwlyY1dX0sues4tPJ06PprL1XL-OXC0YwTYOVQ_t_AMkFaQuJ7-SmrBORClGQhkiK4EbSaGl8&nonce=636846829296054357.YjA0Y2ViNjgtMDk4My00MmJlLWJiMDQtZDY4ODZkZGQ4MTAxODM2NDJmNDMtODBiNS00NGYyLWE1MmQtMjgyYjcwMjA2ZDU0&client_id=c836cbdb-7a5b-44cc-a54f-564b4b486fc6&redirect_uri=https%3a%2f%2fportal.azure.us%2fsignin%2findex%2f&site_id=501430&msafed=0&client-request-id=e450eb79-4b20-4ccb-8fdf-5249ba5ac82a&x-client-SKU=ID_NET&x-client-ver=1.0.40306.1554	microsoft
cd9186c3356025ca1bbb1ad7c16207e2;	59277a971566b78c74a0888ff96ba022;	https://office365v.online/microsoft/i365/index.htm/ 	https://login.microsoftonline.us/common/oauth2/authorize?resource=https%3a%2f%2fmanagement.core.usgovcloudapi.net%2f&response_mode=form_post&response_type=code+id_token&scope=user_impersonation+openid&state=OpenIdConnect.AuthenticationProperties%3dpNE8quJetTdw-OY85ICdzr9YaBGkYGPBnqXMsxgHJ-aLjiSnkBpc-W3XboXcVq0-7rtXLS4EkiQGD-J9-zt4dZ2Ydj2sy9Zien9W4Oluaxm-JQNBDT4sY38OF4m-FbougN3ZHr8jLWW7Cj_pYNOGF3OgAI7LZaUUQCTvqqVyrwK9POZ1f-4yLyuGVWGYQEWlaiDQMlbu01B1HWJyvmGfCkvdfB3XZZp59h2ikpGxUgY&nonce=636868055645512119.NjVhNmZkNWUtZDA4MS00OTRiLWIxMjItYWFiYWNkZmE5NTcyM2VhZTY1ZmYtYTEzOC00NDU0LTk2ZjctMTUyOGM2ZjA3MmJl&client_id=c836cbdb-7a5b-44cc-a54f-564b4b486fc6&redirect_uri=https%3a%2f%2fportal.azure.us%2fsignin%2findex%2f&site_id=501430&msafed=0&client-request-id=86be2ad5-3273-43b7-849b-dc8796e2d900&x-client-SKU=ID_NET&x-client-ver=1.0.40306.1554	microsoft
cd9186c3356025ca1bbb1ad7c16207e2;	59277a971566b78c74a0888ff96ba022;	https://goalcafe.gr/login.microsoftonline.com/auth/pass.php	    https://login.microsoftonline.us/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2foutlook.office365.us%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=0&client-request-id=09f92fbf-13cc-415d-a9ab-9dde4e93755f&protectedtoken=true&nonce=637003841448006955.c017a429-65b5-427d-b301-506b2c3388f7&state=DcvBDYAgDEBR0CGcAi20pXgw7uAGgBg9mRiM68vh_dvXSqm-6RoNLUo8CgAGskQBwM_MYwYrkdxsPCc25GQ3CcEaBp9cRgzhEN3eYbq_OK3xredW9uspuS71ecsP&sso_reload=true	microsoft
cd9186c3356025ca1bbb1ad7c16207e2;	59277a971566b78c74a0888ff96ba022;	https://hardwareterbaru.com/pleasequote/microsoft/index.htm	    https://login.microsoftonline.com/	microsoft
d85e3dc3891b49127511cf0c33a728b6;	f3d7c9485a416caf4ba2d5ed034f267b;	http://headspacepress.com/wordpress/wp-content/themes/twentysixteen/encdoc/office.html	https://login.microsoftonline.com	office
fac38b670276d4efb5d884a4d59eda97;	f3d7c9485a416caf4ba2d5ed034f267b;	https://uniterti.ga/uyz/office.php	https://login.microsoftonline.com	office
585e921adedcbad31c42165d38afc5a5;	f3d7c9485a416caf4ba2d5ed034f267b;	https://cbbabd.com/info/oneddrive/office.php	https://login.microsoftonline.com	office
888a3dc050b91c03b1ba808dc5598a34;	f3d7c9485a416caf4ba2d5ed034f267b;	https://www.santiagopen.cl/thresaq/startrek%23&%5e&%23&%5e%5e%25%5e@%25%25%5e&@&**(*(@(**&%23%5e%5e&%23%5e%25%25%5e@%25%5e%5e%25%5e&%23&**(@(*(@(**&%23%5e%5e&%23%5e%25%25%5e@%25%5e%5e%25%5e&%23&**(@(*(@(**&%23%5e%5e&%23%5e%25%25%5e@%25%5e%5e%25%5e&%23&**(@/office.php	https://login.microsoftonline.com	office
fac38b670276d4efb5d884a4d59eda97;	f3d7c9485a416caf4ba2d5ed034f267b;	https://office365.extranet-cncc.com/	https://login.microsoftonline.com	office
761a2cc80a4c0309c9462a096ec9c461;	336ce02ecd56fbb5d6561e1e467b2931;	http://lnc.hsfsrw.cn/mim/ag53916h3853l2oq6z8xco002894q41pv31kxi7jop4wf09614.html/	https://www.icloud.com/	icloud
761a2cc80a4c0309c9462a096ec9c461;	336ce02ecd56fbb5d6561e1e467b2931;	http://ios.lnc.siasxu.cn/mim/ag53916h3853l2oq6z8xco002894q41pv31kxi7jop4wf09614.html	https://www.icloud.com/	icloud
ae6ab67e6e784e94b90dc427bd5f5a04;	c9b1bb17bf5de130828f59423de4adc7;	https://estradatest.000webhostapp.com/wp-login.php?redirect_to=https%3A%2F%2Festradatest.000webhostapp.com%2Fwp-admin%2Foptions-permalink.php%3Fsettings-updated%3Dtrue&reauth=1	https://merchantportal.citiretailservices.com/Account/Login	others
ae6ab67e6e784e94b90dc427bd5f5a04;	4e311b987ecef43e6ee7c16a73f75be5;	https://estradatest.000webhostapp.com/wp-login.php?redirect_to=https%3A%2F%2Festradatest.000webhostapp.com%2Fwp-admin%2Foptions-permalink.php%3Fsettings-updated%3Dtrue&reauth=1	http://www.epcworld.in/secure-dump-admin-access/?go=ads	others
3e80784cc5d3e86b62b1bf8441090205;	4e311b987ecef43e6ee7c16a73f75be5;	https://lishuaiblog.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Flishuaiblog.wordpress.com%2Fwp-admin%2Flink-manager.php&reauth=1/	http://www.epcworld.in/secure-dump-admin-access/?go=ads	others
3e80784cc5d3e86b62b1bf8441090205;	c9b1bb17bf5de130828f59423de4adc7;	https://estradatest.000webhostapp.com/wp-login.php?redirect_to=https%3A%2F%2Festradatest.000webhostapp.com%2Fwp-admin%2Foptions-permalink.php%3Fsettings-updated%3Dtrue&reauth=1	https://merchantportal.citiretailservices.com/Account/Login	others
